858965079	https://ftp.bigbrainproject.org/bigbrain-ftp/BigBrainRelease.2015/3D_ROIs/Occipital/nii/occipital_right_40um.nii.gz
1627261	https://ftp.bigbrainproject.org/bigbrain-ftp/BigBrainRelease.2015/3D_Volumes/Histological_Space/nii/full16_1000um_optbal.nii.gz
1444555927	https://ftp.bigbrainproject.org/bigbrain-ftp/BigBrainRelease.2015/3D_Volumes/Histological_Space/nii/full16_100um_optbal.nii.gz
184098218	https://ftp.bigbrainproject.org/bigbrain-ftp/BigBrainRelease.2015/3D_Volumes/Histological_Space/nii/full16_200um_optbal.nii.gz
55459482	https://ftp.bigbrainproject.org/bigbrain-ftp/BigBrainRelease.2015/3D_Volumes/Histological_Space/nii/full16_300um_optbal.nii.gz
23751313	https://ftp.bigbrainproject.org/bigbrain-ftp/BigBrainRelease.2015/3D_Volumes/Histological_Space/nii/full16_400um_optbal.nii.gz
387206301	https://ftp.bigbrainproject.org/bigbrain-ftp/BigBrainRelease.2015/3D_Volumes/MNI-ADNI_Space/nii/full16_200um_adni.nii.gz
118921637	https://ftp.bigbrainproject.org/bigbrain-ftp/BigBrainRelease.2015/3D_Volumes/MNI-ADNI_Space/nii/full16_300um_adni.nii.gz
51673369	https://ftp.bigbrainproject.org/bigbrain-ftp/BigBrainRelease.2015/3D_Volumes/MNI-ADNI_Space/nii/full16_400um_adni.nii.gz
150535391	https://ftp.bigbrainproject.org/bigbrain-ftp/BigBrainRelease.2015/3D_Volumes/MNI-ADNI_Space/nii/full8_200um_adni.nii.gz
46934087	https://ftp.bigbrainproject.org/bigbrain-ftp/BigBrainRelease.2015/3D_Volumes/MNI-ADNI_Space/nii/full8_300um_adni.nii.gz
20715200	https://ftp.bigbrainproject.org/bigbrain-ftp/BigBrainRelease.2015/3D_Volumes/MNI-ADNI_Space/nii/full8_400um_adni.nii.gz
405675065	https://ftp.bigbrainproject.org/bigbrain-ftp/BigBrainRelease.2015/3D_Volumes/MNI-ICBM152_Space/nii/full16_200um_2009b_sym.nii.gz
124086987	https://ftp.bigbrainproject.org/bigbrain-ftp/BigBrainRelease.2015/3D_Volumes/MNI-ICBM152_Space/nii/full16_300um_2009b_sym.nii.gz
53719173	https://ftp.bigbrainproject.org/bigbrain-ftp/BigBrainRelease.2015/3D_Volumes/MNI-ICBM152_Space/nii/full16_400um_2009b_sym.nii.gz
155822003	https://ftp.bigbrainproject.org/bigbrain-ftp/BigBrainRelease.2015/3D_Volumes/MNI-ICBM152_Space/nii/full8_200um_2009b_sym.nii.gz
48432877	https://ftp.bigbrainproject.org/bigbrain-ftp/BigBrainRelease.2015/3D_Volumes/MNI-ICBM152_Space/nii/full8_300um_2009b_sym.nii.gz
21342257	https://ftp.bigbrainproject.org/bigbrain-ftp/BigBrainRelease.2015/3D_Volumes/MNI-ICBM152_Space/nii/full8_400um_2009b_sym.nii.gz
