subject,n_pairs,residual_median,residual_mean,frac_beat_control,wilcoxon_p,cliffs_delta
602,46,0.00018062009142455,0.00010344693373600002,0.6739130434782609,0.055867371820381054,0.1994328922495274
603,46,9.558901830550022e-06,0.00010815305984174132,0.5217391304347826,0.47084040893068246,0.04300567107750473
604,46,0.00016913432322575002,0.0001931220466831891,0.6304347826086957,0.006409856093955302,0.12996219281663515
605,46,4.692807372304997e-05,7.073216908972825e-05,0.5434782608695652,0.2674266572296905,0.07986767485822306
607,46,3.997432630060017e-05,8.857435264033696e-05,0.5652173913043478,0.163605425531821,0.11058601134215501
608,46,0.00015756108061430003,0.0002369044539305174,0.6086956521739131,0.024060800393852236,0.17438563327032136
609,46,6.459518976279996e-05,0.00010215869685280654,0.6086956521739131,0.13161076197092672,0.12996219281663515
610,46,5.739220266050006e-05,7.563715472035431e-05,0.6521739130434783,0.09367783624815174,0.14366729678638943
611,46,6.596539875659997e-05,0.00012899900201294564,0.5869565217391305,0.10351928023747164,0.15500945179584122
613,46,0.00011549023940904998,0.00010808701893409563,0.5652173913043478,0.24456325271049006,0.13610586011342155
614,46,5.540001829430004e-05,0.00017869316045773052,0.5652173913043478,0.19231047489502484,0.0723062381852552
615,46,7.832565063750006e-05,0.0001279297542405348,0.6086956521739131,0.05179338242980734,0.11342155009451796
616,46,7.847529387794997e-05,7.747745379990434e-05,0.6304347826086957,0.11564647551095938,0.08979206049149338
617,46,5.554643672490002e-05,8.989752259430868e-05,0.6304347826086957,0.09257548201470701,0.12287334593572778
618,46,1.9216900166700037e-05,6.423843383483044e-05,0.5,0.2735522686633929,0.07892249527410208
619,46,7.546334513379996e-05,0.00018286833635368033,0.5652173913043478,0.3174405297460521,0.054820415879017016
620,46,4.28125177173e-05,7.140768509793479e-05,0.6086956521739131,0.11561387500808125,0.11058601134215501
621,46,8.569481497240001e-05,0.00013766415928490432,0.6086956521739131,0.06642701256434931,0.1498109640831758
622,46,7.339161030630003e-05,0.0001594193413436196,0.6304347826086957,0.0688958902938323,0.11767485822306238
623,46,8.774751829470002e-05,0.00015584241374881305,0.6521739130434783,0.02582768977581951,0.10869565217391304
624,46,1.7603773229899963e-05,0.00010441078542466087,0.5217391304347826,0.18806875229062991,0.11294896030245746
625,46,7.768560196864997e-05,0.00016659781888005436,0.6086956521739131,0.03690402661569675,0.12570888468809074
626,46,3.698693188104995e-05,4.1714826651923895e-05,0.5869565217391305,0.447644731588403,0.1001890359168242
627,46,0.00015950948912254998,0.0002243777565897826,0.6739130434782609,0.003532570926805388,0.19612476370510398
628,46,0.00010925777904945003,0.00011850168044946523,0.6304347826086957,0.03790334482048344,0.11909262759924386
629,46,0.00012645593652689996,9.07183892474913e-05,0.5869565217391305,0.13180856595688434,0.11862003780718336
630,46,6.029708349820001e-05,8.97102949607239e-05,0.6086956521739131,0.13161076197092672,0.15689981096408318
631,46,7.337970703390006e-05,0.00015802160388634566,0.6086956521739131,0.01887558394402987,0.08790170132325142
633,46,3.2424512683449974e-05,6.561798614180651e-05,0.5217391304347826,0.20894068988363812,0.09688090737240075
635,46,-2.572736848189996e-05,4.829075003241046e-05,0.4782608695652174,0.8312808708458148,0.06947069943289225
636,46,7.258783547165002e-05,9.094412039575e-05,0.5652173913043478,0.07920354238630323,0.17391304347826086
637,46,0.00010414974749889996,0.00017388479582417608,0.5869565217391305,0.1954153193893602,0.12334593572778828
638,46,3.9624289133200006e-05,8.502313247965216e-05,0.6086956521739131,0.11819416870015131,0.10680529300567108
639,46,0.00015461766719429998,0.00020927035850387178,0.6304347826086957,0.029281405027108277,0.1446124763705104
640,46,0.0001002596189983,0.00014304944999663915,0.6521739130434783,0.04158564787266138,0.1110586011342155
641,46,5.0985113861049956e-05,0.00018465478193995216,0.6086956521739131,0.12079126067990734,0.10491493383742911
642,46,4.620353743374999e-05,8.352925631445002e-05,0.5652173913043478,0.2721901556182582,0.13516068052930058
643,46,0.00010705536914705011,8.558009419669346e-05,0.6304347826086957,0.04923142706406189,0.138468809073724
644,46,4.4241276944999904e-06,1.724768622910435e-05,0.5,0.734880919990275,0.046313799621928164
645,46,6.605013266870003e-05,0.00015596765627278478,0.6086956521739131,0.10771973087681454,0.12618147448015124
646,46,4.691057654634999e-05,8.524850017751305e-05,0.5652173913043478,0.1358529256919047,0.07750472589792061
648,46,3.107849888115002e-05,3.117501595851519e-05,0.5217391304347826,0.5050963250446372,0.06379962192816635
649,46,0.00010481774750585002,9.793332560665222e-05,0.6086956521739131,0.12078848872131619,0.1441398865784499
650,46,2.9331867906399968e-05,9.277797348640001e-05,0.5217391304347826,0.24681689140481577,0.09120982986767485
651,46,6.48756805543499e-05,0.00010910909911425434,0.6304347826086957,0.049224655941589986,0.06568998109640832
653,46,2.180538125960002e-05,0.00017491708010341302,0.5869565217391305,0.10238655446916027,0.0940453686200378
654,46,8.36657021377e-05,7.651806015490652e-05,0.6086956521739131,0.23366094709828455,0.12334593572778828
655,46,4.575273147295006e-05,0.00010818948844813043,0.5652173913043478,0.15235686195398343,0.13090737240075614
657,46,3.894114527345003e-05,2.357552519423695e-05,0.5869565217391305,0.37029152128580056,0.04300567107750473
660,46,0.00011262242180085005,9.580637369447175e-05,0.5869565217391305,0.13301806527164015,0.15548204158790171
661,46,-1.4785277308499746e-06,2.8349162143706525e-05,0.4782608695652174,0.9504955398870136,0.04206049149338374
662,46,8.789806127599989e-06,1.0828022041391306e-05,0.5434782608695652,0.9346893234628566,0.026465028355387523
663,46,1.1841731288150109e-05,5.769626141196087e-05,0.5217391304347826,0.5199408661797993,0.06049149338374291
664,46,6.0170392665099995e-05,5.7394770097963026e-05,0.5652173913043478,0.1973139015843901,0.0940453686200378
665,46,1.9096386316749987e-05,0.00021580832563428265,0.5434782608695652,0.15869998163055654,0.06143667296786389
666,46,9.729895187029998e-05,4.746368501967825e-05,0.5652173913043478,0.34460359560186726,0.10775047258979206
667,46,3.623806556300003e-05,3.282969382416087e-05,0.5869565217391305,0.599968837281603,0.09735349716446125
668,46,0.0001747164598875,0.00019555859512802396,0.6956521739130435,0.005336091795152063,0.20746691871455578
669,46,5.5829759392150044e-05,7.904957350997173e-05,0.6521739130434783,0.10705668396677828,0.0997164461247637
670,46,6.745206822465001e-05,8.441071675745437e-05,0.6304347826086957,0.08429359907126827,0.14603024574669188
671,46,0.00013147677202005005,0.00015776566723591304,0.6086956521739131,0.11949684503757015,0.16020793950850662
672,46,9.086868515254993e-05,0.00014522421701471734,0.6086956521739131,0.051140895564303394,0.14130434782608695
673,46,0.00014703395538550001,8.736800247536519e-05,0.6304347826086957,0.09246316581420944,0.138468809073724
674,46,5.1642119413499994e-05,0.00018344178939506953,0.5652173913043478,0.07949890333343071,0.07892249527410208
675,46,5.96093211291e-05,6.197705583841304e-05,0.6086956521739131,0.18076015191058858,0.11200378071833648
676,46,2.930183256095e-05,3.220016599913478e-05,0.5434782608695652,0.48779949301541903,0.07939508506616257
677,46,2.1966761771600063e-05,0.00018496650129429351,0.5869565217391305,0.2581279980466926,0.0666351606805293
678,46,3.527607119715e-05,0.0001692228922648,0.5652173913043478,0.3121696067538874,0.06758034026465029
679,46,6.590970293625002e-05,0.0002010405141732239,0.6521739130434783,0.04615533755619042,0.1441398865784499
680,46,8.64788799089e-05,0.00012213468927454782,0.5869565217391305,0.07763889163669814,0.1342155009451796
681,46,8.984711223125e-05,8.446781256808694e-05,0.5652173913043478,0.13874612771174435,0.14839319470699433
682,46,2.791136851874995e-05,0.00022817703440154567,0.5652173913043478,0.20500889042949022,0.09877126654064272
683,46,4.918689242279999e-05,9.218492025209566e-05,0.5869565217391305,0.06562040389603772,0.08364839319470699
684,46,1.6244268721800023e-05,3.659775957083045e-05,0.5434782608695652,0.5406290573502013,0.07325141776937619
685,46,0.0,0.00013000050441340868,0.5,0.4411377751605463,0.06899810964083176
686,46,5.278861637944993e-05,5.43725981324239e-05,0.5652173913043478,0.2990160572098314,0.07986767485822306
687,46,1.466792578360001e-05,1.4923020145184804e-05,0.5217391304347826,0.6267964458125654,0.024102079395085067
688,46,-2.976359598200033e-06,3.649275681181304e-05,0.5,0.7596641295514152,0.07136105860113422
689,46,8.840791650450031e-06,5.217988985020652e-05,0.5,0.4219522322770394,0.0893194706994329
690,46,0.00011631631579724999,0.00012887987738874132,0.7608695652173914,0.0005333532150086454,0.18147448015122875
692,46,0.0001478980132464999,0.0001617654817700739,0.6739130434782609,0.003067547371229748,0.20652173913043478
694,46,6.569766324380003e-05,9.056150219864999e-05,0.5869565217391305,0.23583016672791624,0.14130434782608695
695,46,5.8642500195199955e-05,9.985160495196305e-05,0.5869565217391305,0.15008491344189018,0.09026465028355388
696,46,4.3636656496099996e-05,0.00018944000657108908,0.6086956521739131,0.14167462738096392,0.06474480151228733
697,46,2.222624042000007e-06,1.7716568450989155e-05,0.5,0.662079225311913,0.05056710775047259
698,46,2.953017128345004e-05,0.00014562868164534352,0.5652173913043478,0.32276561278607707,0.08223062381852551
699,46,4.781250035699997e-05,0.00020724080422254132,0.6086956521739131,0.05587286074311871,0.11767485822306238
700,46,6.012242824989997e-05,0.00016602206061809783,0.5869565217391305,0.09786509580894973,0.12570888468809074
701,46,9.115703672505005e-05,5.3037993089286946e-05,0.5869565217391305,0.28183176375385366,0.09026465028355388
704,46,3.097057633529997e-05,5.6651147396106514e-05,0.6086956521739131,0.10122309244162088,0.13137996219281664
705,46,6.828790896045003e-05,6.422161570460653e-05,0.5869565217391305,0.18075364510669945,0.09829867674858223
706,46,7.922473220085e-05,8.152110125013478e-05,0.6086956521739131,0.18982609104100545,0.13610586011342155
707,46,3.5915805328349875e-05,4.0696081103856525e-05,0.6304347826086957,0.1686050812215969,0.08081285444234404
708,46,5.6436733910199906e-05,7.727785416833044e-05,0.6521739130434783,0.07316478563733034,0.13563327032136105
709,46,7.380004190690005e-05,0.00014548234348058477,0.6304347826086957,0.01386034208482106,0.14130434782608695
710,46,5.842113051295007e-05,3.3020638985573925e-05,0.6086956521739131,0.08044238416571475,0.07514177693761814
711,46,0.00010188043883650001,0.00018463020925900438,0.6086956521739131,0.025415758484015536,0.1271266540642722
712,46,5.3655384963200044e-05,3.869962548571958e-05,0.6086956521739131,0.229416673340193,0.08223062381852551
713,46,4.1587328934949964e-05,3.7777309669206545e-05,0.5434782608695652,0.7062206902167296,0.0609640831758034
714,46,9.591059734434998e-05,6.591848747250218e-05,0.6086956521739131,0.11691896376578921,0.11909262759924386
716,46,0.0001227962520902,6.567573252177608e-05,0.5652173913043478,0.11564104220013281,0.10113421550094517
718,46,0.00010671303171075,0.00016293713809222826,0.6521739130434783,0.06493493789541374,0.08223062381852551
719,46,6.724238061060002e-05,8.767567490763481e-05,0.5652173913043478,0.12747212202996466,0.17911153119092627
721,46,0.00010497840501225001,6.839989156947585e-05,0.5652173913043478,0.2627346126097565,0.11389413988657845
723,46,5.022336634860001e-05,6.891262415866741e-05,0.5652173913043478,0.4032373534404645,0.09357277882797732
724,46,8.936824285989999e-05,5.9175408137491274e-05,0.6086956521739131,0.14617893685858602,0.13090737240075614
725,46,4.090936572960003e-05,0.00024145419120822175,0.5869565217391305,0.2512783817518438,0.04725897920604915
726,46,7.984860776615e-05,0.00016991938029440218,0.6739130434782609,0.027699792662061778,0.10586011342155009
727,46,0.00010159815866824998,5.271964944132609e-05,0.6956521739130435,0.02371359716496444,0.10396975425330812
728,46,6.149332424075006e-05,0.00017558937162693908,0.5652173913043478,0.16196297168822604,0.09310018903591682
730,46,2.1428242810400027e-05,2.1460369111395645e-05,0.5869565217391305,0.37614158266057673,0.05718336483931947
732,46,9.088593785820003e-05,0.00016478995416166305,0.6304347826086957,0.03996373932090005,0.15264650283553874
733,46,3.8204953411450065e-05,3.532999872326742e-05,0.6304347826086957,0.22520363190411685,0.06285444234404537
734,46,5.849640944849974e-06,8.818969554541958e-05,0.5217391304347826,0.27353316654745585,0.11483931947069943
735,46,5.5488697069600035e-05,8.824861433267826e-05,0.5652173913043478,0.06972080005982945,0.10491493383742911
736,46,8.016845115799994e-05,0.0001708259307487065,0.6086956521739131,0.04797930754217598,0.138468809073724
737,46,9.269398137780002e-05,0.00019032089463421305,0.6304347826086957,0.08234743819367016,0.10822306238185256
738,46,3.2088553968750045e-05,0.00010942450567770436,0.6086956521739131,0.21389811508956935,0.1275992438563327
739,46,0.00010871952008919997,7.933586601099131e-05,0.5869565217391305,0.1539188354470922,0.13988657844990549
740,46,0.00010021136881309997,0.00014948409427160004,0.6086956521739131,0.021452274715929292,0.1290170132325142
741,46,3.5309606138400076e-05,2.1684703769758685e-05,0.5217391304347826,0.4218968202336205,0.0661625708884688
745,46,3.239532547844997e-05,2.083928546099347e-05,0.5217391304347826,0.3316637726640781,0.034026465028355386
746,46,4.3872434840799954e-05,5.633474966513479e-05,0.5652173913043478,0.19729384331064204,0.10444234404536862
747,46,5.4691034681750034e-05,0.00014942027689271954,0.5869565217391305,0.075823168368946,0.08412098298676748
748,46,0.0001326741574289,8.739189065425436e-05,0.6739130434782609,0.06660727974877376,0.15689981096408318
749,46,7.999593730839997e-05,9.452015942028261e-05,0.6086956521739131,0.12610779364198033,0.1219281663516068
750,46,4.227037319784997e-05,2.474749735201304e-05,0.5652173913043478,0.3418076156621822,0.06805293005671077
752,46,1.17289109167e-05,2.976848585900433e-05,0.5,0.522704508489301,0.07939508506616257
754,46,9.537407874515001e-05,9.55684552641891e-05,0.5652173913043478,0.2721758470457143,0.12523629489603025
755,46,2.34878210208e-05,0.00016013843190501958,0.5652173913043478,0.3813976110669203,0.048676748582230624
756,46,0.00010645775767064998,9.507912052837826e-05,0.5869565217391305,0.05312993922337116,0.1895085066162571
757,46,5.1833928561850014e-05,9.040352260961087e-05,0.6086956521739131,0.11947477938254446,0.08553875236294896
758,46,2.938313831899993e-06,0.00016569534956877393,0.5434782608695652,0.19730387259767257,0.10869565217391304
759,46,8.936423758659995e-05,0.0001819716616612217,0.6086956521739131,0.04382491825347926,0.15075614366729678
760,46,4.9950604509500015e-05,0.00021570740591933264,0.5652173913043478,0.16330038134024294,0.08081285444234404
761,46,0.00014754977962305,9.173747167870652e-05,0.6086956521739131,0.201131161366783,0.14177693761814744
762,46,2.6331857187999932e-05,6.468477961417176e-05,0.5652173913043478,0.1461939847660107,0.06852551984877127
763,46,4.2176906301800044e-05,0.00022288452086831304,0.5869565217391305,0.1118995038631883,0.11814744801512288
764,46,6.657088807174999e-05,6.795376159214133e-05,0.6086956521739131,0.15390040639159838,0.10066162570888469
765,46,6.217280279290001e-05,5.186897256025435e-05,0.5217391304347826,0.19231047489502484,0.06899810964083176
766,46,7.633137500210002e-05,4.7139215545852174e-05,0.6086956521739131,0.18614193965972126,0.10302457466918714
767,46,0.00011386574341585003,0.00015703956990018044,0.6086956521739131,0.053799978237835326,0.15784499054820417
768,46,0.00011231641733799999,0.0002189356251008823,0.6304347826086957,0.06403533778910946,0.2632325141776938
769,46,0.00017138408355079997,8.665559546853916e-05,0.5869565217391305,0.2189982352370159,0.13468809073724008
770,46,0.00011537203680254997,9.154520311502608e-05,0.6739130434782609,0.10946221454919629,0.15453686200378072
771,46,7.446989681805002e-05,0.00012760254928691306,0.6086956521739131,0.33358181347297045,0.11483931947069943
773,46,-1.1841661482650024e-05,3.803490182773696e-05,0.45652173913043476,0.6307103946982808,0.04914933837429111
774,46,9.798933278730004e-05,0.0001054927340001087,0.5869565217391305,0.10706192052597976,0.11578449905482041
775,46,6.932700935055e-05,6.499807953456088e-05,0.5434782608695652,0.2535426765359603,0.07419659735349717
776,46,6.661464707664996e-05,0.00020769610252794048,0.5652173913043478,0.0813949256901712,0.1271266540642722
777,46,4.922999549869994e-05,0.00011970218273086664,0.5434782608695652,0.2069714019546408,0.1280718336483932
778,46,8.15354278424e-05,7.992405575062391e-05,0.6086956521739131,0.22107702651196648,0.11956521739130435
779,46,6.038603185539994e-05,0.00024464987773504995,0.6304347826086957,0.04633288132652138,0.14130434782608695
780,46,2.7869750886550014e-05,3.459803170691959e-05,0.5217391304347826,0.4946751527140567,0.055765595463137994
781,46,3.6717751731250024e-05,7.477649961236738e-05,0.6086956521739131,0.17898358825013083,0.1053875236294896
782,46,0.0001464326953072,0.00025867653957968914,0.6304347826086957,0.026187958643629966,0.1389413988657845
783,46,6.151337970625002e-05,6.367230921918042e-05,0.6086956521739131,0.23154753183213694,0.10160680529300567
784,46,1.914684674100001e-05,0.00014372942311155655,0.5434782608695652,0.07142687142940624,0.09688090737240075
785,46,6.791649860774998e-05,0.00014411393135555433,0.5869565217391305,0.08429823099726808,0.11767485822306238
787,46,7.046068255279998e-05,0.00013189039899950654,0.6086956521739131,0.1302264729738083,0.08790170132325142
788,46,9.86065931753e-05,7.019560850962608e-05,0.6304347826086957,0.07856442516237648,0.13516068052930058
789,46,4.723063868615002e-05,7.488879802556524e-05,0.5652173913043478,0.3281412362465935,0.06994328922495274
790,46,2.9169675962499196e-06,3.2403705253723925e-05,0.5217391304347826,0.7513556130555222,0.04300567107750473
791,46,6.881654449404997e-05,4.341617330703043e-05,0.5869565217391305,0.3850626212792777,0.08648393194706994
793,46,9.039177836209998e-05,7.106352924690217e-05,0.6086956521739131,0.16525411838725046,0.14319470699432893
794,46,0.0,2.89834430137152e-05,0.5,0.8185231956845276,0.0500945179584121
795,46,8.631129574974999e-05,0.00020184206025766654,0.6739130434782609,0.048596110907770024,0.1332703213610586
796,46,9.223000833669999e-05,0.00024397351411621743,0.6304347826086957,0.031525063103893546,0.13137996219281664
797,46,6.391332195749996e-05,0.00012931300023957923,0.6086956521739131,0.08932213426770924,0.15879017013232513
798,46,7.220287021149997e-05,0.0001545282368677978,0.6739130434782609,0.034036990720592915,0.07750472589792061
801,46,0.00014540062848039995,0.00013314414249483044,0.6304347826086957,0.028079037254632278,0.21597353497164462
802,46,3.2091303494699954e-05,4.962736162973479e-05,0.5869565217391305,0.2558317804590806,0.07183364839319471
803,46,7.68750679124e-05,4.5315152908263067e-05,0.5869565217391305,0.3791058021846473,0.1053875236294896
804,46,3.380519602364998e-05,4.0291448190767395e-05,0.5652173913043478,0.4411445916474164,0.09782608695652174
805,46,4.6311093461349985e-05,0.0001055982420954109,0.6304347826086957,0.14021779353778818,0.0723062381852552
811,46,4.4294801121800035e-05,6.551136890546742e-05,0.5652173913043478,0.36158429833622374,0.1219281663516068
812,46,7.763882043239996e-05,9.699226552572173e-05,0.6304347826086957,0.09140243722556948,0.15642722117202268
813,46,7.383534265860008e-05,7.957484887323262e-05,0.5652173913043478,0.18981948221872558,0.10869565217391304
814,46,5.409279688554995e-05,4.4653572047139124e-05,0.6304347826086957,0.2231144575417453,0.0888468809073724
815,46,4.384307049789995e-05,3.466144196609781e-05,0.6086956521739131,0.16692169103578813,0.06852551984877127
816,46,9.043102042074997e-05,7.178781367457174e-05,0.5869565217391305,0.2745289364250454,0.10349716446124764
818,46,2.568702606830001e-05,2.993096950570868e-05,0.5434782608695652,0.31481409432638663,0.0949905482041588
819,46,8.042617669019999e-05,7.63465880175761e-05,0.5434782608695652,0.48781897338130054,0.11058601134215501
820,46,6.453934470155003e-05,0.000150889416565,0.5652173913043478,0.07404229668981893,0.0997164461247637
822,46,7.730208272324998e-05,7.588013805774782e-05,0.6086956521739131,0.17200683264807737,0.1266540642722117
823,46,6.150854722169997e-05,5.4313448012413056e-05,0.5652173913043478,0.1737413138489775,0.07986767485822306
824,46,2.6345133471099617e-05,6.325377456556739e-05,0.5869565217391305,0.19815280584812522,0.08742911153119093
825,46,1.7729127163499964e-05,6.510315355175217e-05,0.5434782608695652,0.4156408579773119,0.12429111531190926
827,46,7.289575271834996e-05,0.0002389324849527543,0.5434782608695652,0.20697479010912367,0.12476370510396975
828,46,4.2134385212849994e-05,8.448986540060703e-05,0.5652173913043478,0.1825432223651562,0.08979206049149338
829,46,0.00011405089448069994,9.386630195126957e-05,0.6086956521739131,0.10895758154387371,0.09546313799621928
830,46,6.282272137385001e-05,0.0001413670034553782,0.6521739130434783,0.06094843418344739,0.1389413988657845
831,46,1.61590479162e-05,5.250093828871739e-05,0.5217391304347826,0.3260722120815873,0.07372400756143667
832,46,0.0001095932824431,0.00010058206312370434,0.6304347826086957,0.06095228944235648,0.1843100189035917
833,46,1.1929795664000005e-05,6.418748754029347e-05,0.5,0.48743503609009287,0.08175803402646503
834,46,0.00019071130144025002,0.00021814661599192517,0.6739130434782609,0.03313072210255785,0.2712665406427221
835,46,7.151220349800006e-05,0.00011484704420475868,0.5869565217391305,0.09245830202655728,0.13137996219281664
836,46,5.1506772924199976e-05,5.63325758987978e-05,0.6304347826086957,0.06829934702531519,0.0723062381852552
837,46,8.037057013155006e-05,9.767914476368914e-05,0.5869565217391305,0.28183176375385366,0.16965973534971646
838,46,1.6119276165200015e-05,2.988118783167609e-05,0.5652173913043478,0.26505923713745927,0.07372400756143667
839,46,2.2287264395550008e-05,9.812856410733697e-05,0.5217391304347826,0.26980124824542295,0.08790170132325142
840,46,6.132919896845e-05,8.40425272400826e-05,0.6086956521739131,0.2050021314665723,0.07608695652173914
842,46,2.233980960265002e-05,8.463226420526305e-05,0.5434782608695652,0.14317303715606036,0.14177693761814744
843,46,2.9655067858649973e-05,0.00023292121776766303,0.5217391304347826,0.1973072156266128,0.12051039697542533
844,46,6.086682541864996e-05,8.197412684735216e-05,0.5652173913043478,0.27698230075722596,0.07892249527410208
845,46,3.5865395821100014e-05,4.802207834440602e-05,0.5434782608695652,0.46748284400155116,0.07703213610586011
846,46,4.0778066051850074e-05,0.00015108837595670215,0.5652173913043478,0.13298334357520164,0.11814744801512288
847,46,2.965572454755001e-05,0.0001065672014721022,0.5217391304347826,0.17032030975520718,0.06758034026465029
848,46,2.574994471355005e-05,3.05800585665326e-05,0.5652173913043478,0.37028438048445034,0.055293005671077505
849,46,7.79689846038e-05,0.00024087874980959018,0.6739130434782609,0.007555052240987915,0.11767485822306238
850,46,0.00018589619461389993,0.00021342802319424133,0.6739130434782609,0.019381169562187876,0.14130434782608695
851,46,8.823885918614994e-05,8.395479863141735e-05,0.6086956521739131,0.07763446280831506,0.139413988657845
852,46,6.840114031315004e-05,2.3919613349358684e-05,0.5652173913043478,0.39408996930066686,0.05245746691871456
853,46,3.242441752584997e-05,3.40264144389935e-05,0.5434782608695652,0.41251117723675024,0.08979206049149338
854,46,4.8146254961550024e-05,9.473838179824131e-05,0.5869565217391305,0.2249281028288901,0.06947069943289225
855,46,3.2293582763550006e-05,4.017551452503916e-05,0.5217391304347826,0.4542058971744032,0.06143667296786389
856,46,7.245163890769998e-05,0.00020114991097925017,0.5652173913043478,0.18616821480242052,0.14508506616257089
857,46,4.250762263499999e-05,2.2369078777976088e-05,0.5652173913043478,0.6638489116582188,0.048204158790170135
858,46,0.00013435941321124996,0.00012588892846539566,0.5652173913043478,0.13585584543114107,0.0945179584120983
859,46,4.940841764565002e-05,0.00025566691908316904,0.6304347826086957,0.07635867922886501,0.1275992438563327
860,46,6.815514168924999e-05,6.113348720532826e-05,0.5869565217391305,0.21899135947744985,0.0671077504725898
861,46,-5.840677724200014e-06,2.075980017140436e-05,0.4782608695652174,0.8788770805036493,0.03780718336483932
862,46,4.701033956860002e-05,6.051942492006955e-05,0.6086956521739131,0.2069646255389337,0.07277882797731569
864,46,7.05190162221e-05,6.215127063775435e-05,0.6304347826086957,0.12208553871107851,0.12098298676748583
865,46,5.945478088349981e-06,3.8645607574652156e-05,0.5,0.626817022159311,0.05434782608695652
866,46,0.00012969310270699998,0.0001513833770480413,0.6521739130434783,0.011427816460631447,0.1498109640831758
867,46,7.718795428340001e-05,6.711996024632609e-05,0.5869565217391305,0.09350924519335692,0.11767485822306238
869,46,2.4901908260850018e-05,3.875399277955872e-05,0.5869565217391305,0.23799242202839443,0.09924385633270322
870,46,5.608489995425004e-05,8.954974586538046e-05,0.5434782608695652,0.3260722120815873,0.07892249527410208
872,46,6.903343386495002e-05,0.0001864128630216,0.6086956521739131,0.12211339557294801,0.11200378071833648
873,46,7.874097428705001e-05,0.0001358630498366652,0.6086956521739131,0.11564647551095938,0.07703213610586011
875,46,5.4513896688300066e-05,0.0001016930798972674,0.5869565217391305,0.1720228299885842,0.1053875236294896
877,46,7.252164080390005e-05,6.615039849210654e-05,0.6086956521739131,0.15390654949873378,0.13799621928166353
879,46,5.549749158260001e-05,2.9717192289052174e-05,0.5869565217391305,0.33083987871993903,0.05434782608695652
880,46,7.364733395300005e-05,0.0001479350795054761,0.6739130434782609,0.05941685253447784,0.07750472589792061
881,46,1.620654887265002e-05,5.960550879803914e-05,0.6086956521739131,0.16526042701138832,0.07939508506616257
882,46,5.466022582244998e-05,0.00024317698585680874,0.6304347826086957,0.022403626924283913,0.10302457466918714
883,46,0.00010494601518279986,0.0001519148611385761,0.717391304347826,0.004658040736890621,0.139413988657845
884,46,3.2360123687999996e-05,0.0002478811055620717,0.6086956521739131,0.09352147697616513,0.0723062381852552
885,46,4.260629841340005e-05,4.394772609948043e-05,0.5217391304347826,0.6541890307840819,0.0883742911153119
887,46,-2.509809983414999e-05,2.7665680379963036e-05,0.4782608695652174,0.6345757897176874,0.06049149338374291
888,46,3.929267488365001e-05,5.763355430009783e-05,0.5434782608695652,0.37028438048445034,0.09215500945179585
889,46,0.0,4.139191689452822e-05,0.5,0.6423976021644975,0.07372400756143667
890,46,1.2566449804450022e-05,6.170737499864566e-05,0.5434782608695652,0.367384355401152,0.09924385633270322
891,46,7.343163790049978e-06,7.023895799019546e-06,0.5217391304347826,0.7438285040583749,0.017958412098298678
892,46,3.1974423113250046e-05,0.0002422094146111892,0.6521739130434783,0.02272405199960064,0.16871455576559546
893,46,5.561709876839997e-05,0.00010242073280047831,0.5652173913043478,0.1001004406257065,0.09593572778827977
894,46,7.766386270484995e-05,5.9590533164491306e-05,0.5869565217391305,0.2558317804590806,0.08979206049149338
895,46,4.9363140692449954e-05,0.00013524459956509348,0.5869565217391305,0.09788011981772696,0.16965973534971646
896,46,4.567233141870001e-05,0.00014348670740205435,0.5869565217391305,0.07057066589047165,0.08553875236294896
897,46,6.64144746373e-05,0.00010587814797251738,0.6086956521739131,0.11312874901994559,0.15973534971644612
898,46,7.102772387819999e-05,0.0001931564005879848,0.5869565217391305,0.1302207393976242,0.1001890359168242
900,46,3.5237963279599995e-05,4.391978031965652e-05,0.5652173913043478,0.5662361313018602,0.10302457466918714
901,46,6.28605475973e-05,5.3327348608560834e-05,0.5869565217391305,0.26508776144692314,0.06758034026465029
903,46,2.2943185311149984e-05,2.725508830083262e-05,0.5652173913043478,0.2745360989995228,0.08175803402646503
904,46,8.387561437819997e-05,0.0001470647074725435,0.6521739130434783,0.022399617251513727,0.18100189035916825
905,46,0.0,2.26287193793239e-05,0.5,0.8784236796524895,0.05907372400756144
906,46,1.4821866806749952e-05,6.31862626260087e-05,0.5652173913043478,0.24459141225302206,0.06001890359168242
907,46,6.893925118359997e-05,5.0923211905645646e-05,0.5869565217391305,0.14459311233924207,0.14083175803402648
908,46,4.1076910743750026e-05,0.00011407772494596734,0.5652173913043478,0.2917174452431024,0.14697542533081284
909,46,2.0808711402600004e-05,4.245752606088696e-05,0.5652173913043478,0.5050963250446372,0.1167296786389414
910,46,2.6480071291300016e-05,5.583841120115001e-05,0.5652173913043478,0.30166926632178614,0.10160680529300567
911,46,1.6218324933899963e-05,4.41997432490587e-05,0.5217391304347826,0.41251117723675024,0.08648393194706994
912,46,0.0,3.96768202656587e-05,0.5,0.46748284400155116,0.07183364839319471
913,46,1.1879107727449966e-05,0.00018047850897789128,0.5217391304347826,0.376159389510737,0.062381852551984876
914,46,6.992087590985003e-05,9.292916413831735e-05,0.5869565217391305,0.0709013234918738,0.13185255198487714
915,46,5.698811432504997e-05,7.048864308101306e-05,0.5869565217391305,0.1825366946016036,0.10775047258979206
