cis_mean,cis_median,cis_sd,node,mean_rank,top50_rate
-2.6354572991367324e-05,-3.574917164289152e-05,0.00026821483611757005,331,235.4900124843945,0.02122347066167291
-2.9825248884706674e-05,-6.373182427418611e-05,0.0003358207829612763,91,239.59612983770288,0.05118601747815231
-3.010141929474614e-05,-6.566025749127668e-05,0.00029492445954586193,337,237.89762796504368,0.0299625468164794
-3.179660304969959e-05,-5.1585676524067874e-05,0.00021553841567476835,165,237.6011235955056,0.006242197253433208
-3.381233953010205e-05,-1.933423600850132e-08,0.0003308482538543061,264,233.60424469413235,0.02122347066167291
-3.393818165154423e-05,-3.896921944824342e-05,0.0002619038802728414,221,236.87078651685394,0.018726591760299626
-3.591961313610415e-05,-4.10732032947936e-05,0.0003351817777590779,163,235.4176029962547,0.03620474406991261
-3.60743987068187e-05,-3.9157985193931296e-05,0.00011431517798988976,402,236.4207240948814,0.0
-3.707473772266499e-05,-3.258055503983288e-05,0.0002624502566954635,319,240.49625468164794,0.01373283395755306
-3.8784979740769315e-05,-3.6809381411123225e-05,0.00027456774209671706,184,237.26154806491886,0.018726591760299626
-3.890614901022481e-05,-1.9262784180722364e-05,0.0002177755137462104,175,236.50936329588015,0.0
-3.9174330618778904e-05,-3.5715600092685185e-05,0.00036722050597107333,129,240.98876404494382,0.04868913857677903
-4.251600058933814e-05,-4.3080621022268015e-05,0.0002419191488296575,348,239.81023720349563,0.011235955056179775
-4.2995707506052826e-05,-0.0001526266730573,0.0004873154631704504,21,259.8083645443196,0.08739076154806492
-4.398276062086837e-05,-4.367940644193418e-05,0.00025238665308374307,352,239.46941323345817,0.012484394506866416
-4.4947041294306416e-05,-5.10663184769525e-05,0.00025852403852290784,160,241.00811485642947,0.01373283395755306
-4.686787291638873e-05,-1.2405674073943048e-05,0.00025583025600731075,384,237.792759051186,0.0012484394506866417
-4.719355840552541e-05,-0.0001135915616863,0.00043736829654599023,329,253.47752808988764,0.0599250936329588
-4.847995269023907e-05,-5.139359472464503e-05,0.00018948530828136553,167,241.86329588014982,0.006242197253433208
-4.925276194588201e-05,-6.369203246077182e-05,0.000471468357547815,263,245.82584269662922,0.08239700374531835
-5.284165592131187e-05,-6.0359122447166775e-05,0.00025219542186886133,22,244.13920099875156,0.011235955056179775
-5.323936365911144e-05,-5.123323172592058e-05,0.0003639050030093624,395,245.7553058676654,0.04369538077403246
-5.5885885935007075e-05,-7.459196170548819e-05,0.0002791892220880714,306,250.53932584269663,0.0149812734082397
